spike times	Vanne1 ON	Vanne1 OFF	Vanne2 ON	Vanne2 OFF
184.0698	NA	NA	NA	NA
184.0771	NA	NA	NA	NA
184.0843	NA	NA	NA	NA
184.0896	NA	NA	NA	NA
184.0950	NA	NA	NA	NA
184.1019	NA	NA	NA	NA
184.1089	NA	NA	NA	NA
184.1143	NA	NA	NA	NA
184.1219	NA	NA	NA	NA
184.1311	NA	NA	NA	NA
184.1457	NA	NA	NA	NA
184.1552	NA	NA	NA	NA
184.1684	NA	NA	NA	NA
184.1760	NA	NA	NA	NA
184.1866	NA	NA	NA	NA
184.1964	NA	NA	NA	NA
184.2192	NA	NA	NA	NA
184.2324	NA	NA	NA	NA
184.2508	NA	NA	NA	NA
184.2623	NA	NA	NA	NA
184.2885	NA	NA	NA	NA
184.3295	NA	NA	NA	NA
184.3872	NA	NA	NA	NA
184.4737	NA	NA	NA	NA
184.4912	NA	NA	NA	NA
184.5186	NA	NA	NA	NA
184.5279	NA	NA	NA	NA
184.5549	NA	NA	NA	NA
184.6759	NA	NA	NA	NA
184.6878	NA	NA	NA	NA
184.7007	NA	NA	NA	NA
184.7122	NA	NA	NA	NA
184.7589	NA	NA	NA	NA
184.8181	NA	NA	NA	NA
184.8611	NA	NA	NA	NA
184.9418	NA	NA	NA	NA
185.0346	NA	NA	NA	NA
185.0449	NA	NA	NA	NA
185.0763	NA	NA	NA	NA
185.1059	NA	NA	NA	NA
185.1268	NA	NA	NA	NA
185.1681	NA	NA	NA	NA
185.1827	NA	NA	NA	NA
185.2271	NA	NA	NA	NA
185.2379	NA	NA	NA	NA
185.3304	NA	NA	NA	NA
185.4020	NA	NA	NA	NA
185.4390	NA	NA	NA	NA
185.4661	NA	NA	NA	NA
185.4782	NA	NA	NA	NA
185.5083	NA	NA	NA	NA
185.6949	NA	NA	NA	NA
185.7018	NA	NA	NA	NA
185.7246	NA	NA	NA	NA
185.8548	NA	NA	NA	NA
185.9004	NA	NA	NA	NA
185.9123	NA	NA	NA	NA
185.9523	NA	NA	NA	NA
185.9718	NA	NA	NA	NA
185.9819	NA	NA	NA	NA
186.3848	NA	NA	NA	NA
186.4040	NA	NA	NA	NA
186.7216	NA	NA	NA	NA
186.9896	NA	NA	NA	NA
187.0043	NA	NA	NA	NA
187.1003	NA	NA	NA	NA
187.1271	NA	NA	NA	NA
187.1426	NA	NA	NA	NA
187.1850	NA	NA	NA	NA
187.4705	NA	NA	NA	NA
187.6018	NA	NA	NA	NA
187.6198	NA	NA	NA	NA
187.8707	NA	NA	NA	NA
188.0644	NA	NA	NA	NA
188.0755	NA	NA	NA	NA
188.1045	NA	NA	NA	NA
188.2065	NA	NA	NA	NA
188.2185	NA	NA	NA	NA
188.2319	NA	NA	NA	NA
188.2675	NA	NA	NA	NA
188.3464	NA	NA	NA	NA
188.3596	NA	NA	NA	NA
188.3694	NA	NA	NA	NA
188.8689	NA	NA	NA	NA
188.9240	NA	NA	NA	NA
188.9904	NA	NA	NA	NA
189.0572	NA	NA	NA	NA
189.1754	NA	NA	NA	NA
189.2003	NA	NA	NA	NA
189.4801	NA	NA	NA	NA
189.9765	NA	NA	NA	NA
190.0285	NA	NA	NA	NA
190.3148	NA	NA	NA	NA
190.5502	NA	NA	NA	NA
190.5960	NA	NA	NA	NA
190.8331	NA	NA	NA	NA
190.8509	NA	NA	NA	NA
190.8729	NA	NA	NA	NA
190.8830	NA	NA	NA	NA
190.9685	NA	NA	NA	NA
190.9758	NA	NA	NA	NA
191.2416	NA	NA	NA	NA
191.4324	NA	NA	NA	NA
191.4472	NA	NA	NA	NA
191.7454	NA	NA	NA	NA
191.7628	NA	NA	NA	NA
191.8524	NA	NA	NA	NA
192.2203	NA	NA	NA	NA
192.2326	NA	NA	NA	NA
192.5725	NA	NA	NA	NA
192.6182	NA	NA	NA	NA
192.9203	NA	NA	NA	NA
193.1998	NA	NA	NA	NA
193.4701	NA	NA	NA	NA
193.4893	NA	NA	NA	NA
193.7850	NA	NA	NA	NA
193.8956	NA	NA	NA	NA
194.0213	NA	NA	NA	NA
194.6492	NA	NA	NA	NA
194.7759	NA	NA	NA	NA
195.3985	NA	NA	NA	NA
195.4155	NA	NA	NA	NA
195.7337	NA	NA	NA	NA
195.7425	NA	NA	NA	NA
195.7680	NA	NA	NA	NA
195.7822	NA	NA	NA	NA
196.3380	NA	NA	NA	NA
196.4535	NA	NA	NA	NA
196.8994	NA	NA	NA	NA
196.9082	NA	NA	NA	NA
196.9665	NA	NA	NA	NA
197.3183	NA	NA	NA	NA
197.4445	NA	NA	NA	NA
197.4628	NA	NA	NA	NA
197.5774	NA	NA	NA	NA
197.5843	NA	NA	NA	NA
197.6056	NA	NA	NA	NA
197.6890	NA	NA	NA	NA
197.9506	NA	NA	NA	NA
198.3875	NA	NA	NA	NA
198.6508	NA	NA	NA	NA
198.7283	NA	NA	NA	NA
198.9448	NA	NA	NA	NA
199.0630	NA	NA	NA	NA
199.5811	NA	NA	NA	NA
199.6718	NA	NA	NA	NA
199.6844	NA	NA	NA	NA
200.1513	NA	NA	NA	NA
200.4973	NA	NA	NA	NA
200.6448	NA	NA	NA	NA
200.8401	NA	NA	NA	NA
200.8544	NA	NA	NA	NA
200.9677	NA	NA	NA	NA
201.2142	NA	NA	NA	NA
201.3313	NA	NA	NA	NA
201.3386	NA	NA	NA	NA
201.5419	NA	NA	NA	NA
202.2467	NA	NA	NA	NA
202.3623	NA	NA	NA	NA
202.8064	NA	NA	NA	NA
203.3128	NA	NA	NA	NA
203.4375	NA	NA	NA	NA
203.6138	NA	NA	NA	NA
204.1022	NA	NA	NA	NA
204.1214	NA	NA	NA	NA
204.1586	NA	NA	NA	NA
204.1814	NA	NA	NA	NA
204.4860	NA	NA	NA	NA
204.5974	NA	NA	NA	NA
204.8888	NA	NA	NA	NA
205.0694	NA	NA	NA	NA
205.2970	NA	NA	NA	NA
205.7073	NA	NA	NA	NA
205.7387	NA	NA	NA	NA
206.3974	NA	NA	NA	NA
206.5263	NA	NA	NA	NA
206.5354	NA	NA	NA	NA
206.8401	NA	NA	NA	NA
206.8478	NA	NA	NA	NA
206.9153	NA	NA	NA	NA
207.1098	NA	NA	NA	NA
207.1316	NA	NA	NA	NA
207.4361	NA	NA	NA	NA
207.5436	NA	NA	NA	NA
207.9179	NA	NA	NA	NA
208.0063	NA	NA	NA	NA
208.1820	NA	NA	NA	NA
208.5289	NA	NA	NA	NA
208.5503	NA	NA	NA	NA
209.0456	NA	NA	NA	NA
209.0705	NA	NA	NA	NA
209.0816	NA	NA	NA	NA
209.1441	NA	NA	NA	NA
209.7495	NA	NA	NA	NA
209.7585	NA	NA	NA	NA
209.7704	NA	NA	NA	NA
209.9713	NA	NA	NA	NA
209.9804	NA	NA	NA	NA
209.9925	NA	NA	NA	NA
210.0046	NA	NA	NA	NA
210.3902	NA	NA	NA	NA
210.4046	NA	NA	NA	NA
210.5725	NA	NA	NA	NA
210.9202	NA	NA	NA	NA
210.9299	NA	NA	NA	NA
210.9413	NA	NA	NA	NA
211.1858	NA	NA	NA	NA
211.1957	NA	NA	NA	NA
211.2484	NA	NA	NA	NA
211.2577	NA	NA	NA	NA
211.5743	NA	NA	NA	NA
212.0842	NA	NA	NA	NA
212.4274	NA	NA	NA	NA
212.7011	NA	NA	NA	NA
212.7647	NA	NA	NA	NA
212.8070	NA	NA	NA	NA
212.9998	NA	NA	NA	NA
213.0295	NA	NA	NA	NA
213.0472	NA	NA	NA	NA
213.7441	NA	NA	NA	NA
213.7802	NA	NA	NA	NA
214.1995	NA	NA	NA	NA
214.2120	NA	NA	NA	NA
214.2278	NA	NA	NA	NA
214.2372	NA	NA	NA	NA
214.2613	NA	NA	NA	NA
214.3805	NA	NA	NA	NA
214.4004	NA	NA	NA	NA
214.4144	NA	NA	NA	NA
214.4375	NA	NA	NA	NA
214.6084	NA	NA	NA	NA
214.9382	NA	NA	NA	NA
214.9498	NA	NA	NA	NA
215.0871	NA	NA	NA	NA
215.0960	NA	NA	NA	NA
215.1144	NA	NA	NA	NA
215.5131	NA	NA	NA	NA
215.5225	NA	NA	NA	NA
215.5342	NA	NA	NA	NA
215.5447	NA	NA	NA	NA
215.5541	NA	NA	NA	NA
